player,team,opponent,market,line,p_over_model,over_dec,under_dec,ProjMins,ProjMean,ProjSD,POverImp,PUnderImp,POverFair,PUnderFair,p_under_model,p_over_imp,p_under_imp,p_over_fair,p_under_fair,edge_under,EV_under_1u
Marcus Smart,LAL,SAS,REB,2.5,0.321786161151002,2.1,1.6849315068493151,15.4,1.8272141963243484,1.454012127407403,0.4761904761904761,0.5934959349593496,0.4451682953311618,0.5548317046688382,0.678213838848998,0.47619047619047616,0.5934959349593496,0.4451682953311618,0.5548317046688382,0.12338213418015975,0.1427438654579008
Svi Mykhailiuk,UTA,@DET,REB,2.5,0.4344090764500424,1.6849315068493151,2.12,20.6,2.1893487945199013,1.8809121801213085,0.5934959349593496,0.4716981132075472,0.5571716589861752,0.4428283410138249,0.5655909235499577,0.5934959349593496,0.4716981132075471,0.5571716589861752,0.4428283410138249,0.12276258253613276,0.19905275792591026
Kevin Durant,HOU,@MEM,PTS,25.5,0.3991883911537393,1.8064516129032255,1.970873786407767,35.2,23.673110389709475,7.151696840091696,0.5535714285714286,0.5073891625615764,0.5217643644805572,0.4782356355194428,0.6008116088462607,0.5535714285714286,0.5073891625615764,0.5217643644805572,0.47823563551944287,0.12257597332681786,0.18412385044457213
D'Angelo Russell,DAL,NOP,AST,5.5,0.3519493417379311,1.9803921568627447,1.7874015748031495,27.2,4.7776727199554445,1.900546396069544,0.504950495049505,0.5594713656387665,0.4743894443533846,0.5256105556466153,0.6480506582620689,0.5049504950495051,0.5594713656387665,0.47438944435338476,0.5256105556466153,0.12244010261545357,0.15832676712983962
Jarrett Allen,CLE,PHI,PTS,12.5,0.3708977674832453,1.925925925925926,1.847457627118644,25.0,10.849415510892868,5.009718039772179,0.5192307692307693,0.5412844036697247,0.4896023956080519,0.510397604391948,0.6291022325167547,0.5192307692307692,0.5412844036697247,0.48960239560805185,0.510397604391948,0.11870462812480664,0.1622397177004451
Daniel Gafford,DAL,NOP,REB,6.5,0.3599210249836975,1.9433962264150944,1.7751937984496124,18.6,5.747141969203949,2.099027643714192,0.5145631067961165,0.5633187772925764,0.4773835745752045,0.5226164254247954,0.6400789750163025,0.5145631067961165,0.5633187772925764,0.4773835745752045,0.5226164254247954,0.11746254959150715,0.13626422696692464
Aaron Wiggins,OKC,@POR,PTS,13.5,0.4163434405293293,1.7575757575757576,2.0,24.0,12.447672843933104,4.981269688071563,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,0.5836565594706706,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,0.11591462398679975,0.16731311894134127
Nic Claxton,BKN,@IND,PTS,10.5,0.3479733556406905,2.04,1.7518796992481205,21.4,8.79934297800064,4.351757049200723,0.4901960784313725,0.5708154506437768,0.4620082487309644,0.5379917512690355,0.6520266443593095,0.49019607843137253,0.5708154506437768,0.4620082487309644,0.5379917512690355,0.11403489309027393,0.1422722416219483
Tyrese Maxey,PHI,@CLE,AST,7.5,0.3232762465321268,2.14,1.6578947368421053,38.0,6.332916766405106,2.5451227263863867,0.4672897196261682,0.6031746031746031,0.436529933481153,0.563470066518847,0.6767237534678732,0.4672897196261682,0.6031746031746031,0.43652993348115304,0.563470066518847,0.11325368694902616,0.12193674917042135
Julius Randle,MIN,@NYK,AST,4.5,0.4664180652335087,1.617283950617284,2.22,32.0,4.319883346557617,2.1371960332194684,0.6183206106870229,0.4504504504504504,0.5785341998584389,0.421465800141561,0.5335819347664913,0.6183206106870228,0.4504504504504504,0.578534199858439,0.42146580014156104,0.11211613462493025,0.18455189518161075
Aaron Nesmith,IND,BKN,AST,1.5,0.4394611152693364,1.6756756756756757,2.05,27.0,1.2335344478487968,1.7492005401229307,0.5967741935483871,0.4878048780487805,0.5502357635110628,0.4497642364889372,0.5605388847306636,0.5967741935483871,0.48780487804878053,0.5502357635110627,0.44976423648893726,0.11077464824172634,0.14910471369786027
Tyrese Martin,BKN,@IND,REB,3.5,0.3833418169993645,1.925925925925926,1.8333333333333333,22.2,2.893579646945,2.043776332666974,0.5192307692307693,0.5454545454545454,0.4876847290640395,0.5123152709359606,0.6166581830006355,0.5192307692307692,0.5454545454545455,0.48768472906403937,0.5123152709359607,0.10434291206467472,0.13054000216783168
Draymond Green,GSW,@SAC,REB,6.5,0.3605026579314683,2.0,1.7352941176470589,27.8,5.5695635110139845,2.605421497305533,0.5,0.576271186440678,0.4645669291338583,0.5354330708661418,0.6394973420685317,0.5,0.576271186440678,0.4645669291338583,0.5354330708661418,0.10406427120238992,0.10971597594245208
Jordan Poole,NOP,@DAL,PTS,18.5,0.3756791963466882,1.9803921568627447,1.8,25.0,16.772805154323578,5.451165576734667,0.504950495049505,0.5555555555555556,0.4761410788381742,0.5238589211618258,0.6243208036533118,0.5049504950495051,0.5555555555555556,0.47614107883817425,0.5238589211618256,0.10046188249148613,0.12377744657596124
Jordan Poole,NOP,@DAL,REB,2.5,0.4281417367947717,1.78125,1.9615384615384617,25.0,2.09338441491127,2.2451658488443225,0.5614035087719298,0.5098039215686274,0.5240847784200385,0.4759152215799614,0.5718582632052283,0.5614035087719298,0.5098039215686274,0.5240847784200385,0.47591522157996147,0.09594304162526679,0.12172197782564009
Mikal Bridges,NYK,MIN,REB,4.5,0.3235083167264935,2.2,1.5882352941176472,35.8,3.036832149326801,3.1953129786378325,0.4545454545454545,0.6296296296296297,0.4192546583850932,0.5807453416149069,0.6764916832735065,0.45454545454545453,0.6296296296296295,0.4192546583850932,0.5807453416149068,0.09574634165859974,0.07442796755203984
Jalen Duren,DET,UTA,REB,10.5,0.4511174171203955,1.7194244604316546,2.0700000000000003,31.0,10.122555941343307,3.0726805340035668,0.5815899581589958,0.4830917874396135,0.5462570956657111,0.4537429043342889,0.5488825828796045,0.5815899581589958,0.48309178743961345,0.5462570956657111,0.4537429043342889,0.09513967854531558,0.13618694656078134
Isaiah Jackson,IND,BKN,PTS,8.5,0.389095405129361,1.9615384615384617,1.78125,17.0,7.466153502464294,3.67031980027338,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,0.610904594870639,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.08681981645060044,0.08817380961332566
Jrue Holiday,POR,OKC,AST,6.5,0.3578743034535416,2.12,1.6896551724137931,32.2,5.697907322645188,2.2026647336838243,0.4716981132075472,0.5918367346938775,0.4435191889934829,0.5564808110065169,0.6421256965464583,0.4716981132075471,0.5918367346938775,0.44351918899348297,0.556480811006517,0.08564488553994132,0.0849710045095331
Ausar Thompson,DET,UTA,PTS,14.5,0.411091704673608,1.9174311926605505,1.862068965517241,28.6,13.223365437984468,5.680556086333539,0.5215311004784688,0.5370370370370371,0.4926759856030803,0.5073240143969199,0.588908295326392,0.5215311004784688,0.5370370370370371,0.4926759856030803,0.5073240143969199,0.08158428092947212,0.09658786026293664
Toumani Camara,POR,OKC,PTS,12.5,0.4122597714372435,1.9433962264150944,1.8,31.0,11.173784613609314,5.98106061168077,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.5877402285627564,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.0685870027563048,0.05793241141296157
Jerami Grant,POR,OKC,PTS,15.5,0.4361838699504647,1.8771929824561404,1.8771929824561404,31.6,14.503109526634216,6.205290873185852,0.5327102803738317,0.5327102803738317,0.5,0.5,0.5638161300495352,0.5327102803738317,0.5327102803738317,0.5,0.5,0.06381613004953524,0.058391682724566185
Jaylen Brown,BOS,WAS,REB,5.5,0.3821534987047551,2.1,1.6849315068493151,27.4,4.739456307888031,2.536584885390264,0.4761904761904761,0.5934959349593496,0.4451682953311618,0.5548317046688382,0.6178465012952449,0.47619047619047616,0.5934959349593496,0.4451682953311618,0.5548317046688382,0.06301479662640663,0.041029036428974264
De'Andre Hunter,CLE,PHI,REB,3.5,0.5282721678945221,1.5813953488372094,2.28,25.0,3.663222491741181,2.301266672178782,0.6323529411764706,0.4385964912280701,0.5904601300891351,0.4095398699108648,0.47172783210547786,0.6323529411764706,0.4385964912280702,0.5904601300891351,0.4095398699108649,0.06218796219461298,0.07553945720048938
Jalen Brunson,NYK,MIN,AST,6.5,0.4395926130037114,1.8771929824561404,1.8771929824561404,35.8,6.132916942238807,2.414985677601689,0.5327102803738317,0.5327102803738317,0.5,0.5,0.5604073869962887,0.5327102803738317,0.5327102803738317,0.5,0.5,0.06040738699628867,0.05199281418601559
Devin Vassell,SAS,@LAL,PTS,16.5,0.4207269247049985,1.9433962264150944,1.8,29.2,15.32397210597992,5.879134721292854,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.5792730752950015,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.06011984948854987,0.04269153553100269
Nikola Jokic,DEN,MIA,AST,9.5,0.471787932933376,1.7692307692307692,1.9803921568627447,38.0,9.312115669250488,2.654625477972272,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,0.5282120670666239,0.5652173913043479,0.5049504950495051,0.5281576830249396,0.4718423169750603,0.05636975009156364,0.04606703477900009
Victor Wembanyama,SAS,@LAL,AST,3.5,0.5028434763970835,1.6578947368421053,2.1,33.0,3.515478305518627,2.171601713696302,0.6031746031746031,0.4761904761904761,0.5588235294117647,0.4411764705882353,0.4971565236029165,0.6031746031746031,0.47619047619047616,0.5588235294117647,0.4411764705882353,0.05598005301468123,0.04402869956612476
Karl-Anthony Towns,NYK,MIN,AST,3.5,0.3302149218519744,2.42,1.5208333333333337,35.6,2.4846878558397294,2.3111004559505366,0.4132231404958678,0.6575342465753424,0.3859166842884331,0.6140833157115669,0.6697850781480257,0.4132231404958678,0.6575342465753423,0.3859166842884331,0.6140833157115668,0.05570176243645886,0.0186314730167893
P.J. Washington,DAL,NOP,PTS,16.5,0.4398443365880077,1.8928571428571428,1.847457627118644,30.8,15.57234890460968,6.128615603742131,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.5601556634119923,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.054086720217300654,0.03486385274418913
Norman Powell,MIA,@DEN,PTS,20.5,0.4356953496382925,1.925925925925926,1.819672131147541,33.4,19.41607962846756,6.695319356469859,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,0.5643046503617075,0.5192307692307692,0.5495495495495495,0.48581617766250607,0.5141838223374939,0.05012082802421358,0.026849445740156297
Steven Adams,HOU,@MEM,REB,7.5,0.4258465236433369,1.9803921568627447,1.7874015748031495,18.6,7.070768201351166,2.295864779264969,0.504950495049505,0.5594713656387665,0.4743894443533846,0.5256105556466153,0.5741534763566631,0.5049504950495051,0.5594713656387665,0.47438944435338476,0.5256105556466153,0.04854292071004784,0.0262428278186026
Terance Mann,BKN,@IND,REB,3.5,0.5315721783764271,1.6289308176100628,2.22,24.2,3.677408209443093,2.239366276866344,0.6138996138996139,0.4504504504504504,0.5767835550181378,0.4232164449818621,0.4684278216235729,0.613899613899614,0.4504504504504504,0.5767835550181378,0.42321644498186206,0.04521137664171082,0.03990976400433188
Chet Holmgren,OKC,@POR,PTS,17.5,0.4395710436524527,1.925925925925926,1.8064516129032255,28.0,16.61952257156372,5.790448484282072,0.5192307692307693,0.5535714285714286,0.4839948783610755,0.5160051216389244,0.5604289563475473,0.5192307692307692,0.5535714285714286,0.4839948783610755,0.5160051216389245,0.04442383470862277,0.012387792111698215
Davion Mitchell,MIA,@DEN,AST,6.5,0.4131043448367879,2.06,1.7142857142857144,33.8,5.994892847537994,2.3004733158379715,0.4854368932038835,0.5833333333333334,0.4542013626040878,0.5457986373959123,0.5868956551632121,0.4854368932038835,0.5833333333333333,0.45420136260408783,0.5457986373959122,0.041097017767299904,0.006106837422649336
Austin Reaves,LAL,SAS,AST,6.5,0.4916702184945916,1.7575757575757576,2.0,37.2,6.447721123695374,2.503635728996892,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,0.5083297815054084,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,0.04058784602153753,0.016659563010816836
Ziaire Williams,BKN,@IND,PTS,9.5,0.429488362808141,2.0,1.7575757575757576,21.8,8.717850303649902,4.402089887111914,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.570511637191859,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.03825357267573004,0.0027174229432674335
Tyrese Maxey,PHI,@CLE,REB,3.5,0.523618319991958,1.6493506493506491,2.1,38.0,3.701124772429466,3.395257344469017,0.6062992125984252,0.4761904761904761,0.5600969864911673,0.4399030135088327,0.47638168000804204,0.6062992125984252,0.47619047619047616,0.5600969864911673,0.4399030135088327,0.03647866649920933,0.0004015280168883084
Noah Clowney,BKN,@IND,REB,3.5,0.5240955113602124,1.6493506493506491,2.1,22.6,3.6278153628110887,2.1149137895334804,0.6062992125984252,0.4761904761904761,0.5600969864911673,0.4399030135088327,0.4759044886397876,0.6062992125984252,0.47619047619047616,0.5600969864911673,0.4399030135088327,0.03600147513095492,-0.0006005738564459628
DeMar DeRozan,SAC,GSW,PTS,20.5,0.4398783574804306,1.9803921568627447,1.7936507936507935,36.8,19.4081955909729,7.217223127707127,0.504950495049505,0.5575221238938053,0.475259772389906,0.524740227610094,0.5601216425195694,0.5049504950495051,0.5575221238938054,0.475259772389906,0.524740227610094,0.03538141490947544,0.004662628646211753
Bilal Coulibaly,WAS,@BOS,PTS,11.5,0.4936139712667707,1.7692307692307692,1.9803921568627447,34.4,11.394828176498413,6.569919574076068,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,0.5063860287332294,0.5652173913043479,0.5049504950495051,0.5281576830249396,0.4718423169750603,0.03454371175816906,0.002842919648159914
Evan Mobley,CLE,PHI,AST,3.5,0.5160221792226665,1.6756756756756757,2.05,33.2,3.5877983748912814,2.185536972298186,0.5967741935483871,0.4878048780487805,0.5502357635110628,0.4497642364889372,0.48397782077733353,0.5967741935483871,0.48780487804878053,0.5502357635110627,0.44976423648893726,0.03421358428839627,-0.0078454674064663
Daniel Gafford,DAL,NOP,PTS,10.5,0.5042253454435373,1.7352941176470589,2.02,18.6,10.544588613510133,4.209821613746834,0.576271186440678,0.495049504950495,0.5379072681704261,0.4620927318295739,0.49577465455646275,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,0.0336819227268888,0.0014648022040547604
Mitchell Robinson,NYK,MIN,PTS,4.5,0.4534122784280597,1.925925925925926,1.819672131147541,16.4,4.121013176441192,3.2379639480686744,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,0.5465877215719404,0.5192307692307692,0.5495495495495495,0.48581617766250607,0.5141838223374939,0.03240389923444642,-0.0053895558281085165
Herbert Jones,NOP,@DAL,PTS,10.5,0.4678327764757728,1.8771929824561404,1.8771929824561404,35.0,9.96391087770462,6.641437330766071,0.5327102803738317,0.5327102803738317,0.5,0.5,0.5321672235242272,0.5327102803738317,0.5327102803738317,0.5,0.5,0.032167223524227184,-0.0010194225071524232
Santi Aldama,MEM,HOU,PTS,11.5,0.4959534135187983,1.7692307692307692,1.9615384615384617,27.8,11.444520431756974,5.469490404649752,0.5652173913043478,0.5098039215686274,0.5257731958762887,0.4742268041237114,0.5040465864812017,0.5652173913043479,0.5098039215686274,0.5257731958762887,0.4742268041237113,0.029819782357490388,-0.011293234209950431
Amen Thompson,HOU,@MEM,REB,6.5,0.5246000775719384,1.6756756756756757,2.05,30.6,6.676758527755737,2.8646954722911,0.5967741935483871,0.4878048780487805,0.5502357635110628,0.4497642364889372,0.4753999224280616,0.5967741935483871,0.48780487804878053,0.5502357635110627,0.44976423648893726,0.025635685939124353,-0.025430159022473753
Max Christie,DAL,NOP,REB,3.5,0.5254901653663842,1.6944444444444444,2.08,27.8,3.661577156186104,2.52709489419118,0.5901639344262295,0.4807692307692308,0.5510744774801295,0.4489255225198704,0.47450983463361585,0.5901639344262295,0.4807692307692307,0.5510744774801296,0.4489255225198705,0.025584312113745344,-0.01301954396207905
P.J. Washington,DAL,NOP,AST,2.5,0.5036396350876711,1.78125,1.99009900990099,30.8,2.518363943696022,2.012853422832165,0.5614035087719298,0.5024875621890548,0.5276888998277135,0.4723111001722865,0.49636036491232893,0.5614035087719298,0.5024875621890548,0.5276888998277135,0.4723111001722865,0.02404926474004243,-0.012193729233880068
Svi Mykhailiuk,UTA,@DET,PTS,8.5,0.4316027371751371,2.06,1.7142857142857144,20.6,7.78330718278885,4.159680042956393,0.4854368932038835,0.5833333333333334,0.4542013626040878,0.5457986373959123,0.5683972628248629,0.4854368932038835,0.5833333333333333,0.45420136260408783,0.5457986373959122,0.022598625428950747,-0.025604692300234932
Jalen Duren,DET,UTA,PTS,15.5,0.4739093127836744,1.9090909090909087,1.862068965517241,31.0,15.098340183496475,6.137238367421026,0.5238095238095238,0.5370370370370371,0.4937655860349127,0.5062344139650873,0.5260906872163256,0.523809523809524,0.5370370370370371,0.49376558603491283,0.5062344139650873,0.019856273251238288,-0.020382858286842165
Donovan Mitchell,CLE,PHI,PTS,25.5,0.4587085978826383,1.9615384615384617,1.78125,34.4,24.76410932540893,7.097184563790305,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,0.5412914021173617,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.017206623697323176,-0.03582468997844945
Herbert Jones,NOP,@DAL,REB,3.5,0.5646265110161526,1.617283950617284,2.22,35.0,4.011156558990479,3.141524039870274,0.6183206106870229,0.4504504504504504,0.5785341998584389,0.421465800141561,0.4353734889838474,0.6183206106870228,0.4504504504504504,0.578534199858439,0.42146580014156104,0.013907688842286381,-0.03347085445585862
OG Anunoby,NYK,MIN,PTS,15.5,0.4621947790262984,1.9615384615384617,1.7751937984496124,35.8,14.844630861282347,6.905461446720705,0.5098039215686274,0.5633187772925764,0.4750658262187824,0.5249341737812177,0.5378052209737016,0.5098039215686274,0.5633187772925764,0.47506582621878246,0.5249341737812177,0.012871047192483998,-0.04529150695366141
Donte DiVincenzo,MIN,@NYK,REB,3.5,0.4461271343854602,2.04,1.7246376811594204,23.0,3.21247236430645,2.1227222950921987,0.4901960784313725,0.5798319327731093,0.4581151832460733,0.5418848167539267,0.5538728656145397,0.49019607843137253,0.5798319327731092,0.4581151832460733,0.5418848167539266,0.01198804886061311,-0.0447699853894169
Zach LaVine,SAC,GSW,REB,3.5,0.4657328338134137,1.9615384615384617,1.78125,38.0,3.208531737327576,3.389128684197039,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,0.5342671661865863,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.010182387766547785,-0.04833661023014313
Shai Gilgeous-Alexander,OKC,@POR,AST,6.5,0.5124442034813919,1.8,1.9433962264150944,31.6,6.569080680608749,2.2142625922532986,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.48755579651860814,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.006709022325059766,-0.052485904878931344
Deni Avdija,POR,OKC,PTS,20.5,0.5059541394561542,1.8403361344537816,1.9345794392523368,36.4,20.60743727684021,7.198299812771055,0.54337899543379,0.5169082125603864,0.512482836100362,0.487517163899638,0.4940458605438458,0.5433789954337899,0.5169082125603864,0.5124828361003619,0.487517163899638,0.006528696644207799,-0.04422903614414858
Shai Gilgeous-Alexander,OKC,@POR,REB,4.5,0.5266799602312475,1.7575757575757576,2.0,31.6,4.69217324256897,2.8713999536319936,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,0.4733200397687525,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,0.005578104284881591,-0.05335992046249505
Devin Vassell,SAS,@LAL,AST,2.5,0.5332727206653884,1.7194244604316546,2.0,29.2,2.660222464799881,1.9188487138117287,0.5815899581589958,0.5,0.5377176015473888,0.4622823984526112,0.46672727933461156,0.5815899581589958,0.5,0.5377176015473888,0.4622823984526112,0.004444880882000346,-0.06654544133077689
Taylor Hendricks,UTA,@DET,REB,3.5,0.5556759594427075,1.6493506493506491,2.1,25.25,3.825995482504368,2.3282884860417816,0.6062992125984252,0.4761904761904761,0.5600969864911673,0.4399030135088327,0.44432404055729247,0.6062992125984252,0.47619047619047616,0.5600969864911673,0.4399030135088327,0.004421027048459758,-0.06691951482968578
Isaiah Hartenstein,OKC,@POR,PTS,10.5,0.4869324074630193,1.9523809523809523,1.8264462809917357,23.0,10.346335291862488,4.690411366351626,0.5121951219512195,0.5475113122171946,0.4833368048323266,0.5166631951676735,0.5130675925369808,0.5121951219512195,0.5475113122171945,0.48333680483232666,0.5166631951676735,-0.003595602630692696,-0.06290960371344828
Toumani Camara,POR,OKC,AST,2.5,0.4795491589036438,1.9615384615384617,1.78125,31.0,2.3962784335017204,2.0224491663386805,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,0.5204508410963562,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,-0.0036339373236823347,-0.07294693929711554
Devin Vassell,SAS,@LAL,REB,4.5,0.4252295328236249,2.22,1.617283950617284,29.2,3.999801993370056,2.653109745951332,0.4504504504504504,0.6183206106870229,0.421465800141561,0.5785341998584389,0.5747704671763751,0.4504504504504504,0.6183206106870228,0.42146580014156104,0.578534199858439,-0.0037637326820638695,-0.07043294814685003
Alex Sarr,WAS,@BOS,REB,7.5,0.550672431723179,1.6993006993006992,2.05,29.4,7.861612468957901,2.8392843850581024,0.588477366255144,0.4878048780487805,0.5467686281824116,0.4532313718175883,0.44932756827682097,0.5884773662551441,0.48780487804878053,0.5467686281824117,0.4532313718175884,-0.0039038035407674143,-0.0788784850325171
Aaron Nesmith,IND,BKN,REB,4.5,0.5419455333680219,1.72992700729927,2.0,27.0,4.76406629383564,2.50688707995624,0.5780590717299579,0.5,0.5362035225048923,0.4637964774951076,0.45805446663197813,0.5780590717299579,0.5,0.5362035225048923,0.4637964774951076,-0.005742010863129476,-0.08389106673604374
Naji Marshall,DAL,NOP,REB,3.5,0.5741022300147847,1.6578947368421053,2.17,33.6,4.064828681945801,3.023255960382627,0.6031746031746031,0.4608294930875576,0.5668912415784408,0.4331087584215592,0.42589776998521534,0.6031746031746031,0.4608294930875576,0.5668912415784408,0.43310875842155927,-0.007210988436343935,-0.07580183913208277
Keyonte George,UTA,@DET,REB,3.5,0.5062807915721731,1.8849557522123892,1.869565217391304,31.4,3.5444803953170774,2.825181674879342,0.5305164319248826,0.5348837209302325,0.4979503996720639,0.502049600327936,0.4937192084278269,0.5305164319248826,0.5348837209302326,0.49795039967206395,0.5020496003279361,-0.008330391900109202,-0.07695974076536727
Julius Randle,MIN,@NYK,REB,6.5,0.4691775101274267,2.04,1.7246376811594204,32.0,6.2714457511901855,2.9552817567954235,0.4901960784313725,0.5798319327731093,0.4581151832460733,0.5418848167539267,0.5308224898725733,0.49019607843137253,0.5798319327731092,0.4581151832460733,0.5418848167539266,-0.011062326881353335,-0.08452353195889528
Zach LaVine,SAC,GSW,PTS,22.5,0.52150412932301,1.847457627118644,1.925925925925926,38.0,22.90614902973175,7.531182142112844,0.5412844036697247,0.5192307692307693,0.510397604391948,0.4896023956080519,0.47849587067698995,0.5412844036697247,0.5192307692307692,0.510397604391948,0.48960239560805185,-0.0111065249310619,-0.07845239721468594
Aaron Wiggins,OKC,@POR,REB,3.5,0.5777734108472883,1.6756756756756757,2.12,24.0,3.939014196395874,2.2375785453943733,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.4414696667616063,0.4222265891527117,0.5967741935483871,0.4716981132075471,0.5585303332383936,0.4414696667616063,-0.0192430776088946,-0.10487963099625114
Draymond Green,GSW,@SAC,PTS,10.5,0.4896868570247898,2.02,1.7692307692307692,27.8,10.359872913360595,5.419918290436018,0.495049504950495,0.5652173913043478,0.4669102720259846,0.5330897279740154,0.5103131429752101,0.49504950495049505,0.5652173913043479,0.46691027202598456,0.5330897279740154,-0.022776584998805305,-0.09713828550539749
Cade Cunningham,DET,UTA,PTS,28.5,0.5214289521005049,1.8928571428571428,1.8771929824561404,34.0,28.89128053188324,7.280955395905095,0.5283018867924528,0.5327102803738317,0.4979225527671597,0.5020774472328402,0.4785710478994951,0.5283018867924528,0.5327102803738317,0.4979225527671597,0.5020774472328402,-0.023506399333345085,-0.10162978727638633
Aaron Gordon,DEN,MIA,REB,5.5,0.4549693670551846,2.18,1.6329113924050631,38.0,5.113417744636536,3.4175790830176047,0.4587155963302752,0.6124031007751938,0.4282584157758449,0.571741584224155,0.5450306329448154,0.4587155963302752,0.6124031007751939,0.42825841577584484,0.5717415842241551,-0.026710951279339756,-0.11001327025466873
Andrew Wiggins,MIA,@DEN,REB,4.5,0.5461217312160491,1.8,1.9433962264150944,30.6,4.823707705736161,2.793743930455364,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.4538782687839509,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,-0.0269685054095975,-0.11793468519345396
