player,team,opponent,market,line,p_over_model,over_dec,under_dec,ProjMins,ProjMean,ProjSD,POverImp,PUnderImp,POverFair,PUnderFair,p_under_model,p_over_imp,p_under_imp,p_over_fair,p_under_fair,edge_under,EV_under_1u
Cam Thomas,BKN,@IND,REB,2.5,0.5959250450702709,1.6493506493506491,2.16,27.0,3.093121021986008,2.442702426183675,0.6062992125984252,0.4629629629629629,0.5670257738988136,0.4329742261011864,0.4040749549297291,0.6062992125984252,0.4629629629629629,0.5670257738988136,0.43297422610118635,-0.02889927117145724,-0.12719809735178506
Quentin Grimes,PHI,@CLE,REB,4.5,0.530163217816114,1.8771929824561404,1.8771929824561404,35.6,4.742694139480591,3.206839865087455,0.5327102803738317,0.5327102803738317,0.5,0.5,0.469836782183886,0.5327102803738317,0.5327102803738317,0.5,0.5,-0.030163217816113974,-0.118025689584635
Cason Wallace,OKC,@POR,REB,3.5,0.4441312686025386,2.28,1.598802395209581,28.8,3.135380244255066,2.59510193708922,0.4385964912280701,0.6254681647940075,0.4121896998888477,0.5878103001111522,0.5558687313974614,0.4385964912280702,0.6254681647940075,0.41218969988884774,0.5878103001111522,-0.031941568713690804,-0.11127574081962754
DeMar DeRozan,SAC,GSW,REB,3.5,0.5397929449651212,1.8333333333333333,1.8849557522123892,36.8,3.829031610488892,3.2932108396791406,0.5454545454545454,0.5305164319248826,0.5069416898056327,0.4930583101943673,0.4602070550348788,0.5454545454545455,0.5305164319248826,0.5069416898056327,0.4930583101943673,-0.0328512551594885,-0.13253006440328163
D'Angelo Russell,DAL,NOP,REB,3.5,0.4550822149149409,2.22,1.617283950617284,27.2,3.222057271003723,2.463351243263248,0.4504504504504504,0.6183206106870229,0.421465800141561,0.5785341998584389,0.5449177850850591,0.4504504504504504,0.6183206106870228,0.42146580014156104,0.578534199858439,-0.033616414773379955,-0.11871321177601557
Stephon Castle,SAS,@LAL,REB,5.5,0.4762522064366604,2.1,1.6666666666666663,32.4,5.323962914943695,2.9555223182677826,0.4761904761904761,0.6,0.4424778761061947,0.5575221238938053,0.5237477935633397,0.47619047619047616,0.6000000000000001,0.4424778761061946,0.5575221238938053,-0.03377433033046562,-0.1270870107277674
Toumani Camara,POR,OKC,REB,5.5,0.4443422058202909,2.28,1.5813953488372094,31.0,5.103155240416527,2.83523138113755,0.4385964912280701,0.6323529411764706,0.4095398699108648,0.5904601300891351,0.5556577941797092,0.4385964912280702,0.6323529411764706,0.4095398699108649,0.5904601300891351,-0.03480233590942594,-0.12128534873906449
Jock Landale,MEM,HOU,REB,5.5,0.4982252447748861,2.02,1.7352941176470589,21.8,5.4901950597763065,2.204017914435318,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.5017747552251139,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.03613251294531217,-0.12927321887406695
Santi Aldama,MEM,HOU,REB,5.5,0.5420109548528407,1.869565217391304,1.8849557522123892,27.8,5.775955182313919,2.615658319533503,0.5348837209302325,0.5305164319248826,0.502049600327936,0.4979503996720639,0.4579890451471593,0.5348837209302326,0.5305164319248826,0.5020496003279361,0.49795039967206395,-0.039961354524904624,-0.1367109148996024
Stephon Castle,SAS,@LAL,PTS,18.5,0.5452574232800482,1.8849557522123892,1.8928571428571428,32.4,19.243735814094546,6.541904554903083,0.5305164319248826,0.5283018867924528,0.5010457625700661,0.4989542374299339,0.4547425767199518,0.5305164319248826,0.5283018867924528,0.5010457625700661,0.4989542374299339,-0.044211660709982115,-0.13923726549437704
Derrick White,BOS,WAS,PTS,19.5,0.5152692173138046,2.0,1.7575757575757576,33.8,19.759174835681915,6.769865583880801,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.4847307826861954,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,-0.0475272818299336,-0.14804892740002018
Yves Missi,NOP,@DAL,REB,8.5,0.5684717680049372,1.7874015748031495,1.9345794392523368,27.4,8.981784665584565,2.793201818404283,0.5594713656387665,0.5169082125603864,0.519771442128989,0.4802285578710111,0.43152823199506285,0.5594713656387665,0.5169082125603864,0.519771442128989,0.4802285578710111,-0.04870032587594825,-0.16517435492543903
Evan Mobley,CLE,PHI,REB,9.5,0.5671494091071768,1.819672131147541,1.925925925925926,33.2,10.042393791675568,3.2071276054047813,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.485816177662506,0.4328505908928232,0.5495495495495495,0.5192307692307692,0.5141838223374939,0.48581617766250607,-0.05296558676968288,-0.1663618249471553
Anthony Edwards,MIN,@NYK,REB,4.5,0.5986660569153279,1.7246376811594204,2.0700000000000003,35.6,5.304430907964707,3.2190645862416947,0.5798319327731093,0.4830917874396135,0.5455066264370011,0.4544933735629988,0.4013339430846721,0.5798319327731092,0.48309178743961345,0.5455066264370011,0.4544933735629989,-0.05315943047832683,-0.1692387378147287
Jalen Brunson,NYK,MIN,REB,3.5,0.4622503858170714,2.3,1.5917159763313609,35.8,3.196989582479,3.1974625138840893,0.4347826086956521,0.6282527881040892,0.4090010643150372,0.5909989356849628,0.5377496141829285,0.4347826086956522,0.6282527881040892,0.40900106431503724,0.5909989356849628,-0.05324932150203421,-0.14405534783900725
Karl-Anthony Towns,NYK,MIN,REB,11.5,0.5815989841522277,1.7692307692307692,1.9615384615384617,35.6,12.214966213703155,3.4709496448996324,0.5652173913043478,0.5098039215686274,0.5257731958762887,0.4742268041237114,0.41840101584777234,0.5652173913043479,0.5098039215686274,0.5257731958762887,0.4742268041237113,-0.05582578827593898,-0.1792903150678311
Jarrett Allen,CLE,PHI,REB,8.5,0.5180067579536847,2.04,1.7246376811594204,25.0,8.619579672813416,2.648404738794328,0.4901960784313725,0.5798319327731093,0.4581151832460733,0.5418848167539267,0.48199324204631533,0.49019607843137253,0.5798319327731092,0.4581151832460733,0.5418848167539266,-0.059891574707611306,-0.1687362927027315
Reed Sheppard,HOU,@MEM,AST,2.5,0.5879094956829474,1.7874015748031495,1.9803921568627447,17.8,2.7937667071819305,1.3222567970884909,0.5594713656387665,0.504950495049505,0.5256105556466153,0.4743894443533846,0.41209050431705263,0.5594713656387665,0.5049504950495051,0.5256105556466153,0.47438944435338476,-0.06229894003633213,-0.18389919733289595
OG Anunoby,NYK,MIN,REB,4.5,0.5817590954584316,1.8,1.9433962264150944,35.8,5.167222934961319,3.232736199213425,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.41824090454156837,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,-0.06260586965198,-0.18719220438148032
Jamal Murray,DEN,MIA,REB,3.5,0.571659903167369,1.8264462809917357,1.8928571428571428,34.8,4.064457303285598,3.125425689687975,0.5475113122171946,0.5283018867924528,0.5089278628680263,0.4910721371319735,0.42834009683263097,0.5475113122171945,0.5283018867924528,0.5089278628680263,0.4910721371319737,-0.0627320402993427,-0.18921338813823424
Cason Wallace,OKC,@POR,PTS,8.5,0.5731407826372795,1.8771929824561404,1.8771929824561404,28.8,9.523689079284669,5.552179479212584,0.5327102803738317,0.5327102803738317,0.5,0.5,0.4268592173627205,0.5327102803738317,0.5327102803738317,0.5,0.5,-0.07314078263727952,-0.19870287266998082
Derrick White,BOS,WAS,REB,4.5,0.5927906980107788,1.8,1.9433962264150944,33.8,5.219999998807907,3.0673590676323985,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.40720930198922123,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,-0.07363747220432715,-0.20863097915302287
Kevin Durant,HOU,@MEM,REB,5.5,0.5021410453011332,2.18,1.6329113924050631,35.2,5.5171245574951175,3.19081395382836,0.4587155963302752,0.6124031007751938,0.4282584157758449,0.571741584224155,0.49785895469886676,0.4587155963302752,0.6124031007751939,0.42825841577584484,0.5717415842241551,-0.07388262952528835,-0.1870404410613442
Bilal Coulibaly,WAS,@BOS,AST,2.5,0.6175116989018636,1.7352941176470589,2.05,34.4,3.1722734570503235,2.2487665483992334,0.576271186440678,0.4878048780487805,0.5415695415695416,0.4584304584304584,0.38248830109813636,0.576271186440678,0.48780487804878053,0.5415695415695416,0.4584304584304585,-0.07594215733232212,-0.21589898274882052
Cason Wallace,OKC,@POR,AST,2.5,0.6374662116104222,1.6756756756756757,2.12,28.8,3.172222208976746,1.911382452079173,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.4414696667616063,0.36253378838957784,0.5967741935483871,0.4716981132075471,0.5585303332383936,0.4414696667616063,-0.07893587837202848,-0.23142836861409494
Ausar Thompson,DET,UTA,REB,6.5,0.5287365524776412,2.08,1.6944444444444444,28.6,6.696145987510682,2.7206880327082894,0.4807692307692308,0.5901639344262295,0.4489255225198704,0.5510744774801295,0.4712634475223588,0.4807692307692307,0.5901639344262295,0.4489255225198705,0.5510744774801296,-0.07981102995777078,-0.2014702694760031
Ja Morant,MEM,HOU,PTS,21.5,0.5875842718710402,1.847457627118644,1.8928571428571428,32.6,22.99799250364304,6.76798182500693,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,0.41241572812895977,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,-0.08151532867634853,-0.21935594318446905
Anthony Edwards,MIN,@NYK,AST,3.5,0.6606695267361195,1.617283950617284,2.22,35.6,4.47459152340889,2.3524318365030554,0.6183206106870229,0.4504504504504504,0.5785341998584389,0.421465800141561,0.33933047326388055,0.6183206106870228,0.4504504504504504,0.578534199858439,0.42146580014156104,-0.08213532687768049,-0.2466863493541851
Jamal Murray,DEN,MIA,PTS,20.5,0.5967209381404448,1.819672131147541,1.925925925925926,34.8,22.22079892158508,7.027436160914791,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.485816177662506,0.4032790618595552,0.5495495495495495,0.5192307692307692,0.5141838223374939,0.48581617766250607,-0.08253711580295087,-0.22331439938159736
Jaylen Wells,MEM,HOU,PTS,9.5,0.5979404810754206,1.819672131147541,1.925925925925926,28.8,10.89023895263672,5.605353263845577,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.485816177662506,0.40205951892457936,0.5495495495495495,0.5192307692307692,0.5141838223374939,0.48581617766250607,-0.0837566587379267,-0.2256631487378471
Bilal Coulibaly,WAS,@BOS,REB,4.5,0.6158323706467197,1.7751937984496124,2.0,34.4,5.419635152816772,3.122136580101663,0.5633187772925764,0.5,0.5297741273100617,0.4702258726899384,0.3841676293532803,0.5633187772925764,0.5,0.5297741273100617,0.47022587268993843,-0.08605824333665812,-0.2316647412934394
Ausar Thompson,DET,UTA,AST,2.5,0.6563915048211421,1.6369426751592355,2.15,28.6,3.266259457170964,1.903113387202113,0.6108949416342413,0.4651162790697674,0.567740307795812,0.432259692204188,0.34360849517885794,0.6108949416342413,0.46511627906976744,0.567740307795812,0.43225969220418803,-0.08865119702533009,-0.2612417353654555
Jock Landale,MEM,HOU,PTS,8.5,0.5832917491416756,1.8928571428571428,1.847457627118644,21.8,9.43736708164215,4.456822671960018,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.4167082508583244,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,-0.08936069233636723,-0.23014916366851934
Klay Thompson,DAL,NOP,REB,2.5,0.588526441943517,1.8849557522123892,1.869565217391304,24.6,3.0015134498476983,2.24134011216894,0.5305164319248826,0.5348837209302325,0.4979503996720639,0.502049600327936,0.411473558056483,0.5305164319248826,0.5348837209302326,0.49795039967206395,0.5020496003279361,-0.0905760422714531,-0.23072334798135802
Luka Doncic,LAL,SAS,REB,9.5,0.5560183837681015,2.04,1.7352941176470589,36.0,9.97882068157196,3.398737835396758,0.4901960784313725,0.576271186440678,0.4596447491430351,0.5403552508569648,0.44398161623189847,0.49019607843137253,0.576271186440678,0.45964474914303516,0.5403552508569648,-0.09637363462506632,-0.22956131300935262
Karl-Anthony Towns,NYK,MIN,PTS,22.5,0.5646129337350637,2.0,1.7575757575757576,35.6,23.672557854652407,7.20796698849439,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.4353870662649363,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,-0.09687099825119272,-0.23477424717071804
Yves Missi,NOP,@DAL,PTS,7.5,0.6463317363028381,1.72992700729927,2.08,27.4,9.496365457773209,5.317464347911281,0.5780590717299579,0.4807692307692308,0.5459422177944669,0.4540577822055329,0.35366826369716187,0.5780590717299579,0.4807692307692307,0.545942217794467,0.454057782205533,-0.10038951850837113,-0.2643700115099033
OG Anunoby,NYK,MIN,AST,2.5,0.4773837335850249,2.48,1.5,35.8,2.3682941079139708,2.321996362005605,0.4032258064516129,0.6666666666666666,0.3768844221105528,0.6231155778894473,0.5226162664149752,0.40322580645161293,0.6666666666666666,0.37688442211055284,0.6231155778894473,-0.10049931147447211,-0.21607560037753726
Jaden McDaniels,MIN,@NYK,REB,4.5,0.5260265364263319,2.2,1.625,29.4,4.675741946697235,2.691911044719092,0.4545454545454545,0.6153846153846154,0.4248366013071895,0.5751633986928104,0.4739734635736681,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,-0.10118993511914232,-0.22979312169278931
Cameron Johnson,DEN,MIA,REB,3.5,0.6216711567206672,1.8,1.9433962264150944,30.4,4.356106090545654,2.7627661603840394,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.3783288432793328,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,-0.10251793091421557,-0.264757153626957
Norman Powell,MIA,@DEN,REB,3.5,0.5076507991700232,2.35,1.5681818181818183,33.4,3.557461819052696,2.996097969075908,0.425531914893617,0.6376811594202898,0.4002320185614849,0.5997679814385151,0.4923492008299768,0.425531914893617,0.6376811594202898,0.40023201856148494,0.5997679814385151,-0.10741878060853827,-0.22790693506208176
Donovan Clingan,POR,OKC,PTS,8.5,0.5884628278646482,1.9433962264150944,1.8,28.4,9.728139269351958,5.492755237868567,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.4115371721353518,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,-0.10761605367109983,-0.25923309015636675
Nikola Jokic,DEN,MIA,REB,12.5,0.5848175034443422,1.9615384615384617,1.78125,38.0,13.287648856639862,3.6765909639723184,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,0.41518249655565775,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,-0.10890228186438078,-0.26045617801023463
Jaylen Wells,MEM,HOU,REB,3.5,0.6149492162586135,1.869565217391304,1.8928571428571428,28.8,4.268377304077148,2.6292496910300582,0.5348837209302325,0.5283018867924528,0.5030953363598845,0.4969046636401156,0.38505078374138646,0.5348837209302326,0.5283018867924528,0.5030953363598846,0.4969046636401156,-0.11185387989872914,-0.27115387363237564
Norman Powell,MIA,@DEN,AST,2.5,0.5147492685973453,2.34,1.5714285714285714,33.4,2.580434064567089,2.175106993094424,0.4273504273504273,0.6363636363636364,0.4017531044558072,0.5982468955441929,0.48525073140265473,0.4273504273504274,0.6363636363636364,0.40175310445580714,0.5982468955441927,-0.11299616414153801,-0.23746313636725686
Stephon Castle,SAS,@LAL,AST,6.5,0.5367299073667668,2.22,1.617283950617284,32.4,6.708401030302047,2.2603471760839,0.4504504504504504,0.6183206106870229,0.421465800141561,0.5785341998584389,0.46327009263323315,0.4504504504504504,0.6183206106870228,0.42146580014156104,0.578534199858439,-0.11526410722520586,-0.25076071438328956
Terance Mann,BKN,@IND,PTS,9.5,0.6111657794584946,1.8928571428571428,1.847457627118644,24.2,10.882429826259612,4.896004903604213,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.3888342205415054,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,-0.11723472265318624,-0.2816452535758629
Austin Reaves,LAL,SAS,REB,4.5,0.550934581143959,2.18,1.65359477124183,37.2,4.9283844351768495,3.346154326801905,0.4587155963302752,0.6047430830039525,0.4313431309032632,0.5686568690967367,0.449065418856041,0.4587155963302752,0.6047430830039526,0.4313431309032632,0.5686568690967369,-0.11959145024069584,-0.2574277714341283
Ja Morant,MEM,HOU,REB,3.5,0.6102165488312122,1.925925925925926,1.8333333333333333,32.6,4.324182179570198,2.94473321909359,0.5192307692307693,0.5454545454545454,0.4876847290640395,0.5123152709359606,0.38978345116878776,0.5192307692307692,0.5454545454545455,0.48768472906403937,0.5123152709359607,-0.12253181976717298,-0.2853970061905558
Saddiq Bey,NOP,@DAL,PTS,10.5,0.6201187797582903,1.8928571428571428,1.847457627118644,35.8,12.592726331949232,6.843609785967949,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.37988122024170967,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,-0.12618772295298197,-0.298185542265316
Isaiah Hartenstein,OKC,@POR,AST,2.5,0.6957243717291729,1.6289308176100628,2.15,23.0,3.319591596722603,1.600319322282402,0.6138996138996139,0.4651162790697674,0.5689439960056586,0.4310560039943413,0.3042756282708271,0.613899613899614,0.46511627906976744,0.5689439960056587,0.43105600399434135,-0.12678037572351425,-0.34580739921772174
Deni Avdija,POR,OKC,AST,4.5,0.5526031997187952,2.21,1.6369426751592355,36.4,4.818567228317261,2.408988203610222,0.4524886877828054,0.6108949416342413,0.4255178237329668,0.5744821762670331,0.44739680028120477,0.45248868778280543,0.6108949416342413,0.42551782373296687,0.5744821762670331,-0.12708537598582836,-0.26763708489000243
Peyton Watson,DEN,MIA,REB,2.5,0.7252982800275929,1.5813953488372094,2.3200000000000003,29.0,4.07999224960804,2.639239803273991,0.6323529411764706,0.4310344827586206,0.5946590367191226,0.4053409632808775,0.2747017199724071,0.6323529411764706,0.43103448275862066,0.5946590367191226,0.4053409632808775,-0.13063924330847038,-0.36269200966401544
Darius Garland,CLE,PHI,AST,5.5,0.5928178078818707,2.02,1.7352941176470589,31.8,6.015731191635132,2.1964751713753623,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.40718219211812934,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.13072507605229677,-0.29341913720677554
Rui Hachimura,LAL,SAS,REB,4.5,0.5318427299922407,2.34,1.5555555555555556,32.6,4.736131516098976,2.9552334982333264,0.4273504273504273,0.6428571428571429,0.3993154592127781,0.600684540787222,0.4681572700077593,0.4273504273504274,0.6428571428571428,0.3993154592127781,0.6006845407872219,-0.13252727077946258,-0.27175535776570775
Alperen Sengun,HOU,@MEM,AST,6.5,0.561075847358621,2.18,1.6329113924050631,31.4,6.841115567088127,2.2193965783541256,0.4587155963302752,0.6124031007751938,0.4282584157758449,0.571741584224155,0.43892415264137896,0.4587155963302752,0.6124031007751939,0.42825841577584484,0.5717415842241551,-0.13281743158277615,-0.28327575075015343
Mikal Bridges,NYK,MIN,PTS,14.5,0.6397459710193074,1.869565217391304,1.900900900900901,35.8,16.99492696523666,6.973357617981462,0.5348837209302325,0.5260663507109005,0.5041554124246831,0.4958445875753168,0.3602540289806926,0.5348837209302326,0.5260663507109005,0.5041554124246832,0.4958445875753168,-0.1355905585946242,-0.31519279175742215
Shai Gilgeous-Alexander,OKC,@POR,PTS,31.5,0.6367979608355069,1.8849557522123892,1.8849557522123892,31.6,34.10291304588318,7.43874596479957,0.5305164319248826,0.5305164319248826,0.5,0.5,0.3632020391644931,0.5305164319248826,0.5305164319248826,0.5,0.5,-0.13679796083550688,-0.3153802270616192
Alex Sarr,WAS,@BOS,PTS,13.5,0.6339389476897397,1.8771929824561404,1.847457627118644,29.4,15.526079070568084,5.918946039859652,0.5327102803738317,0.5412844036697247,0.496008302730321,0.5039916972696792,0.3660610523102603,0.5327102803738317,0.5412844036697247,0.496008302730321,0.5039916972696792,-0.13793064495941887,-0.3237177169183327
Jamal Murray,DEN,MIA,AST,5.5,0.6402749495098374,1.869565217391304,1.8547008547008548,34.8,6.3507045865058895,2.3683720148789407,0.5348837209302325,0.5391705069124424,0.4980043903412492,0.5019956096587508,0.35972505049016257,0.5348837209302326,0.5391705069124424,0.49800439034124927,0.5019956096587507,-0.1422705591685881,-0.3328176413985873
Deandre Ayton,LAL,SAS,PTS,13.5,0.6240404706035984,1.9433962264150944,1.8,32.0,15.494550704956056,6.309674020438964,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.37595952939640165,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,-0.14319369641004998,-0.323272847086477
Deandre Ayton,LAL,SAS,REB,8.5,0.5894683295660843,2.1,1.6849315068493151,32.0,9.197619438171388,3.0843886956649365,0.4761904761904761,0.5934959349593496,0.4451682953311618,0.5548317046688382,0.4105316704339157,0.47619047619047616,0.5934959349593496,0.4451682953311618,0.5548317046688382,-0.14430003423492255,-0.308282253926416
Pelle Larsson,MIA,@DEN,AST,2.5,0.5997675483554896,2.05,1.7092198581560285,30.4,3.005780780315399,2.001146715827612,0.4878048780487805,0.5850622406639004,0.4546740873502499,0.5453259126497499,0.4002324516445104,0.48780487804878053,0.5850622406639003,0.45467408735025006,0.5453259126497499,-0.14509346100523957,-0.3159147457707304
Darius Garland,CLE,PHI,REB,2.5,0.6185543397425313,1.9803921568627447,1.7692307692307692,31.8,3.361411195993424,2.8553222294696354,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.38144566025746873,0.5049504950495051,0.5652173913043479,0.4718423169750603,0.5281576830249396,-0.14671202276747086,-0.32513460108293996
Cade Cunningham,DET,UTA,REB,5.5,0.5886605735260689,2.14,1.6578947368421053,34.0,6.197263270616531,3.11138203175271,0.4672897196261682,0.6031746031746031,0.436529933481153,0.563470066518847,0.41133942647393107,0.4672897196261682,0.6031746031746031,0.43652993348115304,0.563470066518847,-0.15213064004491594,-0.3180425297932195
Herbert Jones,NOP,@DAL,AST,2.5,0.731276153936109,1.617283950617284,2.22,35.0,3.9198126271367073,2.3023596940742754,0.6183206106870229,0.4504504504504504,0.5785341998584389,0.421465800141561,0.268723846063891,0.6183206106870228,0.4504504504504504,0.578534199858439,0.42146580014156104,-0.15274195407767005,-0.40343306173816196
CJ McCollum,WAS,@BOS,REB,3.5,0.5531871901627602,2.34,1.5555555555555556,29.2,3.854171544313431,2.6486464587451506,0.4273504273504273,0.6428571428571429,0.3993154592127781,0.600684540787222,0.4468128098372398,0.4273504273504274,0.6428571428571428,0.3993154592127781,0.6006845407872219,-0.15387173094998208,-0.30495785136429365
Jrue Holiday,POR,OKC,REB,4.5,0.6202664277883179,2.02,1.7352941176470589,32.2,5.400681081414223,2.941666091162422,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.37973357221168214,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.15817369595874398,-0.34105056586796334
Austin Reaves,LAL,SAS,PTS,24.5,0.6450303995050003,1.9433962264150944,1.819672131147541,37.2,27.32602937221528,7.598124700395454,0.5145631067961165,0.5495495495495496,0.483560743054414,0.5164392569455861,0.3549696004949997,0.5145631067961165,0.5495495495495495,0.483560743054414,0.516439256945586,-0.1614696564505863,-0.3540717105746727
Anthony Edwards,MIN,@NYK,PTS,25.5,0.6680744617099326,1.869565217391304,1.900900900900901,35.6,28.74218339920044,7.46011445147972,0.5348837209302325,0.5260663507109005,0.5041554124246831,0.4958445875753168,0.33192553829006743,0.5348837209302326,0.5260663507109005,0.5041554124246832,0.4958445875753168,-0.16391904928524936,-0.3690424452323943
Mikal Bridges,NYK,MIN,AST,4.5,0.6326244400204741,2.0,1.7462686567164178,35.8,5.309074634313583,2.387972891070641,0.5,0.5726495726495726,0.4661354581673307,0.5338645418326693,0.36737555997952587,0.5,0.5726495726495727,0.4661354581673306,0.5338645418326693,-0.16648898185314343,-0.3584635743641116
Aaron Gordon,DEN,MIA,PTS,15.5,0.6959098784855461,1.7874015748031495,2.0,38.0,19.2971739768982,7.406623146083785,0.5594713656387665,0.5,0.528066528066528,0.4719334719334718,0.3040901215144539,0.5594713656387665,0.5,0.528066528066528,0.47193347193347185,-0.16784335041901793,-0.39181975697109217
Kevin Durant,HOU,@MEM,AST,3.5,0.5669861034768342,2.3600000000000003,1.5617977528089888,35.2,3.89033854007721,2.313718706436434,0.423728813559322,0.6402877697841727,0.3982351592940637,0.6017648407059363,0.4330138965231658,0.42372881355932196,0.6402877697841727,0.39823515929406367,0.6017648407059363,-0.16875094418277048,-0.32371986947505565
Cam Thomas,BKN,@IND,AST,3.5,0.6965682545052636,1.7936507936507935,1.970873786407767,27.0,4.463323205709457,1.8721454370112915,0.5575221238938053,0.5073891625615764,0.5235385623055511,0.4764614376944491,0.3034317454947364,0.5575221238938054,0.5073891625615764,0.5235385623055511,0.476461437694449,-0.1730296921997126,-0.40197432684047096
Quentin Grimes,PHI,@CLE,PTS,16.5,0.6690210508368035,1.900900900900901,1.869565217391304,35.6,19.57570352554321,7.0348168474099175,0.5260663507109005,0.5348837209302325,0.4958445875753168,0.5041554124246831,0.3309789491631965,0.5260663507109005,0.5348837209302326,0.4958445875753168,0.5041554124246832,-0.17317646326148672,-0.38121326895576324
