player,team,opponent,market,line,p_over_model,over_dec,under_dec,ProjMins,ProjMean,ProjSD,POverImp,PUnderImp,POverFair,PUnderFair,p_under_model,p_over_imp,p_under_imp,p_over_fair,p_under_fair,edge_under,EV_under_1u
Chet Holmgren,OKC,@POR,AST,1.5,0.7236023098263854,1.7142857142857144,2.08,28.0,2.5948954224586487,1.844573295952006,0.5833333333333334,0.4807692307692308,0.5481927710843374,0.4518072289156626,0.2763976901736146,0.5833333333333333,0.4807692307692307,0.5481927710843374,0.4518072289156627,-0.17540953874204812,-0.42509280443888164
Davion Mitchell,MIA,@DEN,PTS,9.5,0.63844324752813,2.02,1.7352941176470589,33.8,11.794783943891524,6.476937847317556,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.36155675247187,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.1763505156985561,-0.37259269423999025
Alex Sarr,WAS,@BOS,AST,3.5,0.5643765821192146,2.42,1.5208333333333337,29.4,3.8193274855613706,1.9702458279325377,0.4132231404958678,0.6575342465753424,0.3859166842884331,0.6140833157115669,0.4356234178807854,0.4132231404958678,0.6575342465753423,0.3859166842884331,0.6140833157115668,-0.17845989783078142,-0.33748938530630535
Luka Doncic,LAL,SAS,AST,8.5,0.6761740033685895,1.8928571428571428,1.862068965517241,36.0,9.678473353385924,2.5785667472007767,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,0.32382599663141054,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,-0.18027370818984234,-0.39701366144495975
Jusuf Nurkic,UTA,@DET,AST,3.5,0.5903281991507433,2.28,1.5813953488372094,21.0,3.855529770255089,1.5566830827503868,0.4385964912280701,0.6323529411764706,0.4095398699108648,0.5904601300891351,0.4096718008492567,0.4385964912280702,0.6323529411764706,0.4095398699108649,0.5904601300891351,-0.18078832923987842,-0.3521469195872219
Santi Aldama,MEM,HOU,AST,2.5,0.6448056542528297,2.02,1.7352941176470589,27.8,3.188392309844494,1.853835352827124,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.35519434574717035,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.18271292242325576,-0.38363334120343967
Harrison Barnes,SAS,@LAL,REB,3.5,0.5990862050391541,2.26,1.6097560975609757,29.0,4.1630859375,2.6419601727834463,0.4424778761061947,0.6212121212121212,0.4159838648682717,0.5840161351317281,0.4009137949608459,0.4424778761061947,0.6212121212121212,0.41598386486827177,0.5840161351317281,-0.18310234017088223,-0.35462657396546754
Bruce Brown,DEN,MIA,PTS,6.5,0.6905778303110439,1.869565217391304,1.9090909090909087,28.8,9.257377910614014,5.542591997221004,0.5348837209302325,0.5238095238095238,0.5052301255230125,0.4947698744769875,0.3094221696889561,0.5348837209302326,0.523809523809524,0.5052301255230125,0.4947698744769875,-0.18534770478803142,-0.40928494877562943
Miles McBride,NYK,MIN,PTS,7.5,0.6786408304409981,1.925925925925926,1.819672131147541,26.0,9.869705080986025,5.108207735616242,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,0.3213591695590019,0.5192307692307692,0.5495495495495495,0.48581617766250607,0.5141838223374939,-0.19282465277849203,-0.41523167506476705
Jerami Grant,POR,OKC,REB,2.5,0.7515508029769186,1.6666666666666663,2.1,31.6,4.446060121059418,2.8644733249061374,0.6,0.4761904761904761,0.5575221238938053,0.4424778761061947,0.24844919702308144,0.6000000000000001,0.47619047619047616,0.5575221238938053,0.4424778761061946,-0.19402867908311316,-0.47825668625152895
Alperen Sengun,HOU,@MEM,PTS,21.5,0.6997347044606304,1.847457627118644,1.8771929824561404,31.4,25.034607398509976,6.750101742184104,0.5412844036697247,0.5327102803738317,0.5039916972696792,0.496008302730321,0.30026529553936965,0.5412844036697247,0.5327102803738317,0.5039916972696792,0.496008302730321,-0.19574300719095133,-0.43634409433837623
Keldon Johnson,SAS,@LAL,PTS,11.5,0.69193373329184,1.925925925925926,1.819672131147541,23.2,14.016243982315062,5.019046545500728,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,0.30806626670815995,0.5192307692307692,0.5495495495495495,0.48581617766250607,0.5141838223374939,-0.20611755562933398,-0.43942039992449583
Tari Eason,HOU,@MEM,REB,5.5,0.6872294883175387,1.9433962264150944,1.8,22.2,6.639834344387054,2.3356665328410084,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.3127705116824613,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,-0.20638271412399034,-0.43701307897156966
Domantas Sabonis,SAC,GSW,PTS,16.5,0.6915550692655956,1.9433962264150944,1.8264462809917357,36.0,20.059597492218018,7.11545141210147,0.5145631067961165,0.5475113122171946,0.4844887491727332,0.5155112508272668,0.3084449307344044,0.5145631067961165,0.5475113122171945,0.48448874917273327,0.5155112508272667,-0.2070663200928623,-0.4366419033693936
Quentin Grimes,PHI,@CLE,AST,3.5,0.7531912211556074,1.7142857142857144,2.06,35.6,5.122948998212815,2.3707691915390394,0.5833333333333334,0.4854368932038835,0.5457986373959123,0.4542013626040878,0.24680877884439256,0.5833333333333333,0.4854368932038835,0.5457986373959122,0.45420136260408783,-0.20739258375969527,-0.4915739155805513
Kyle Filipowski,UTA,@DET,REB,5.5,0.6172523315699618,2.28,1.5813953488372094,28.8,6.309864521026611,2.7151850694498303,0.4385964912280701,0.6323529411764706,0.4095398699108648,0.5904601300891351,0.38274766843003816,0.4385964912280702,0.6323529411764706,0.4095398699108649,0.5904601300891351,-0.20771246165909696,-0.39472461736645126
Noah Clowney,BKN,@IND,PTS,7.5,0.6925852039470395,1.9433962264150944,1.8264462809917357,22.6,9.812508219480517,4.595681572859272,0.5145631067961165,0.5475113122171946,0.4844887491727332,0.5155112508272668,0.3074147960529605,0.5145631067961165,0.5475113122171945,0.48448874917273327,0.5155112508272667,-0.20809645477430616,-0.43852338902723736
Alperen Sengun,HOU,@MEM,REB,9.5,0.6416885884162542,2.16,1.6493506493506491,31.4,10.635163044929504,3.127377812611805,0.4629629629629629,0.6062992125984252,0.4329742261011864,0.5670257738988136,0.3583114115837458,0.4629629629629629,0.6062992125984252,0.43297422610118635,0.5670257738988136,-0.2087143623150678,-0.40901884063460114
Keldon Johnson,SAS,@LAL,REB,4.5,0.7053590432314303,1.8928571428571428,1.862068965517241,23.2,5.744778847694397,2.3056715234778427,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,0.2946409567685697,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,-0.20945874805268316,-0.4513582184309392
Donovan Mitchell,CLE,PHI,REB,3.5,0.7606848854359042,1.6896551724137931,2.05,34.4,5.717663836479187,3.13005042781854,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.4518211157215306,0.23931511456409582,0.5918367346938775,0.48780487804878053,0.5481788842784694,0.4518211157215307,-0.2125060011574349,-0.5094040151436037
Jordan Clarkson,NYK,MIN,PTS,9.5,0.6917122157250818,1.9615384615384617,1.78125,24.0,11.976388692855837,4.945759116762706,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,0.3082877842749182,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,-0.21579699414512032,-0.45086238426030195
Jose Alvarado,NOP,@DAL,PTS,8.5,0.7009671622779016,1.9433962264150944,1.8,26.2,11.24777270555496,5.212168107468632,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.29903283772209843,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,-0.2201203880843532,-0.46174089210022284
Luka Doncic,LAL,SAS,PTS,32.5,0.7379613804500218,1.8264462809917357,1.9523809523809523,36.0,37.61283159255981,8.02550242828303,0.5475113122171946,0.5121951219512195,0.5166631951676735,0.4833368048323266,0.2620386195499782,0.5475113122171945,0.5121951219512195,0.5166631951676735,0.48333680483232666,-0.22129818528234846,-0.4884007904024235
Domantas Sabonis,SAC,GSW,REB,12.5,0.6826830158498253,2.04,1.7462686567164178,36.0,14.209741473197935,3.597829703263649,0.4901960784313725,0.5726495726495726,0.4612109744560075,0.5387890255439924,0.31731698415017473,0.49019607843137253,0.5726495726495727,0.46121097445600756,0.5387890255439926,-0.22147204139381782,-0.4458792963347695
Pelle Larsson,MIA,@DEN,REB,2.5,0.7417832989668094,1.8,1.9345794392523368,30.4,4.29137396812439,2.760831795113456,0.5555555555555556,0.5169082125603864,0.5180180180180181,0.481981981981982,0.2582167010331906,0.5555555555555556,0.5169082125603864,0.5180180180180181,0.481981981981982,-0.2237652809487914,-0.5004592793096219
Klay Thompson,DAL,NOP,PTS,10.5,0.710912439419491,1.9174311926605505,1.8064516129032255,24.6,13.3505077958107,5.126330631254139,0.5215311004784688,0.5535714285714286,0.485098943018358,0.5149010569816419,0.289087560580509,0.5215311004784688,0.5535714285714286,0.48509894301835804,0.5149010569816419,-0.2258134964011329,-0.47777730991908063
Bruce Brown,DEN,MIA,REB,3.5,0.7013627435707617,2.0,1.7575757575757576,28.8,4.901444721221924,2.65262388121948,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.29863725642923833,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,-0.23362080808689067,-0.47512239779103566
Julian Champagnie,SAS,@LAL,PTS,8.5,0.7342541390957293,1.8771929824561404,1.8771929824561404,25.6,11.723085021972658,5.150915612480088,0.5327102803738317,0.5327102803738317,0.5,0.5,0.26574586090427066,0.5327102803738317,0.5327102803738317,0.5,0.5,-0.23425413909572934,-0.5011437347937375
Shaedon Sharpe,POR,OKC,PTS,18.5,0.7503717702016162,1.819672131147541,1.925925925925926,36.2,23.420718705654146,7.28283132076497,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.485816177662506,0.24962822979838384,0.5495495495495495,0.5192307692307692,0.5141838223374939,0.48581617766250607,-0.23618794786412223,-0.5192345203882978
Pelle Larsson,MIA,@DEN,PTS,7.5,0.7027529612545652,2.0,1.7352941176470589,30.4,10.619980144500731,5.8609350122588175,0.5,0.576271186440678,0.4645669291338583,0.5354330708661418,0.2972470387454348,0.5,0.576271186440678,0.4645669291338583,0.5354330708661418,-0.238186032120707,-0.4841889621770396
Harrison Barnes,SAS,@LAL,PTS,10.5,0.7113948161055164,2.0,1.7575757575757576,29.0,13.714277267456056,5.765890859972257,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.28860518389448364,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,-0.24365288062164536,-0.4927545252763621
Saddiq Bey,NOP,@DAL,REB,4.5,0.7198724328228743,2.02,1.7352941176470589,35.8,6.400555679202079,3.2629661004271355,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.2801275671771257,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.2577797009933004,-0.5138962804867524
Christian Braun,DEN,MIA,REB,3.5,0.7970682893423975,1.7352941176470589,2.02,38.0,6.361878454685211,3.443088689524342,0.576271186440678,0.495049504950495,0.5379072681704261,0.4620927318295739,0.20293171065760252,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,-0.25916102117197143,-0.5900779444716429
Donovan Mitchell,CLE,PHI,AST,4.5,0.7554913926489706,1.8928571428571428,1.862068965517241,34.4,6.117382609844207,2.337687815611384,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,0.24450860735102942,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,-0.25959109747022346,-0.5447081104498074
Naji Marshall,DAL,NOP,PTS,9.5,0.758269577221493,1.8928571428571428,1.847457627118644,33.6,14.06420874595642,6.513346441653302,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.24173042277850698,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,-0.26433852041618466,-0.5534132867312329
Bam Adebayo,MIA,@DEN,REB,8.5,0.7786019912160191,1.819672131147541,1.925925925925926,34.8,11.081798779964446,3.363993669124463,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.485816177662506,0.22139800878398086,0.5495495495495495,0.5192307692307692,0.5141838223374939,0.48581617766250607,-0.2644181688785252,-0.5736038349345554
Zach LaVine,SAC,GSW,AST,3.5,0.6543263811340134,2.42,1.5208333333333337,38.0,4.491307973861694,2.49682493987645,0.4132231404958678,0.6575342465753424,0.3859166842884331,0.6140833157115669,0.3456736188659866,0.4132231404958678,0.6575342465753423,0.3859166842884331,0.6140833157115668,-0.26840969684558025,-0.47428803797464525
Jalen Duren,DET,UTA,AST,2.5,0.7938952927825937,1.78125,1.9615384615384617,31.0,4.202198043465614,2.0758215523178403,0.5614035087719298,0.5098039215686274,0.5240847784200385,0.4759152215799614,0.20610470721740626,0.5614035087719298,0.5098039215686274,0.5240847784200385,0.47591522157996147,-0.2698105143625552,-0.5957176896889338
Trendon Watford,PHI,@CLE,PTS,8.5,0.7568272790451143,1.925925925925926,1.819672131147541,24.8,12.020263481140136,5.056882340332055,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,0.24317272095488573,0.5192307692307692,0.5495495495495495,0.48581617766250607,0.5141838223374939,-0.2710111013826082,-0.5575053766230768
Christian Braun,DEN,MIA,PTS,12.5,0.7818849861071757,1.8547008547008548,1.9174311926605505,38.0,18.241102635860443,7.37385813863286,0.5391705069124424,0.5215311004784688,0.5083149711054754,0.4916850288945246,0.21811501389282428,0.5391705069124424,0.5215311004784688,0.5083149711054754,0.4916850288945246,-0.2735700150017003,-0.5817794687743094
Domantas Sabonis,SAC,GSW,AST,4.5,0.7678359835483771,1.9174311926605505,1.8403361344537816,36.0,6.278989613056183,2.4311813261435264,0.5215311004784688,0.54337899543379,0.4897419063641212,0.5102580936358787,0.23216401645162288,0.5215311004784688,0.5433789954337899,0.48974190636412124,0.5102580936358786,-0.2780940771842557,-0.5727401714041562
Deni Avdija,POR,OKC,REB,6.5,0.8058088729754702,1.78125,1.99009900990099,36.4,9.439032876491549,3.4073575934096296,0.5614035087719298,0.5024875621890548,0.5276888998277135,0.4723111001722865,0.19419112702452979,0.5614035087719298,0.5024875621890548,0.5276888998277135,0.4723111001722865,-0.2781199731477567,-0.6135404303769258
Peyton Watson,DEN,MIA,PTS,6.5,0.75257689035122,1.9803921568627447,1.7692307692307692,29.0,10.333651453256609,5.616074213584045,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.24742310964878,0.5049504950495051,0.5652173913043479,0.4718423169750603,0.5281576830249396,-0.2807345733761596,-0.56225142139062
Shaedon Sharpe,POR,OKC,REB,3.5,0.807152397158553,1.7751937984496124,1.9523809523809523,36.2,6.357824456691742,3.2945100109732026,0.5633187772925764,0.5121951219512195,0.523767082590612,0.476232917409388,0.19284760284144697,0.5633187772925764,0.5121951219512195,0.523767082590612,0.47623291740938806,-0.2833853145679411,-0.6234880135000321
Josh Hart,NYK,MIN,PTS,8.5,0.7794839863961662,1.8849557522123892,1.847457627118644,37.4,14.01340920329094,7.156074267761805,0.5305164319248826,0.5412844036697247,0.4949766918501849,0.5050233081498151,0.22051601360383377,0.5305164319248826,0.5412844036697247,0.4949766918501849,0.5050233081498151,-0.28450729454598134,-0.5926060087657986
Rudy Gobert,MIN,@NYK,PTS,10.5,0.7875766144518983,1.8771929824561404,1.8928571428571428,35.0,15.932208150625229,6.806929732136102,0.5327102803738317,0.5283018867924528,0.5020774472328402,0.4979225527671597,0.2124233855481017,0.5327102803738317,0.5283018867924528,0.5020774472328402,0.4979225527671597,-0.285499167219058,-0.597912877355379
Kyle Filipowski,UTA,@DET,PTS,8.5,0.7730170036659525,1.925925925925926,1.819672131147541,28.8,12.75974292755127,5.68861095643381,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,0.2269829963340475,0.5192307692307692,0.5495495495495495,0.48581617766250607,0.5141838223374939,-0.28720082600344643,-0.5869653673265693
DeMar DeRozan,SAC,GSW,AST,4.5,0.7122149797633132,2.21,1.6329113924050631,36.8,5.878876757621764,2.4628640887193045,0.4524886877828054,0.6124031007751938,0.424915181659475,0.575084818340525,0.28778502023668684,0.45248868778280543,0.6124031007751939,0.4249151816594749,0.575084818340525,-0.2872997981038382,-0.5300725618919924
Cameron Johnson,DEN,MIA,PTS,11.5,0.7985327803294073,1.8333333333333333,1.9090909090909087,30.4,16.61979236602783,6.1212836411257285,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.4898785425101215,0.20146721967059267,0.5454545454545455,0.523809523809524,0.5101214574898785,0.4898785425101214,-0.28841132283952875,-0.6153807624470504
Naji Marshall,DAL,NOP,AST,2.5,0.6809004024963168,2.43,1.53475935828877,33.6,3.53842602968216,2.208392238193691,0.411522633744856,0.6515679442508711,0.38710025491968,0.6128997450803199,0.3190995975036832,0.4115226337448559,0.6515679442508712,0.38710025491968,0.61289974508032,-0.29380014757663675,-0.5102589065050424
Donovan Clingan,POR,OKC,REB,8.5,0.7937394560746933,1.8928571428571428,1.869565217391304,28.4,10.954277443885802,2.994974830416819,0.5283018867924528,0.5348837209302325,0.4969046636401156,0.5030953363598845,0.20626054392530668,0.5283018867924528,0.5348837209302326,0.4969046636401156,0.5030953363598846,-0.2968347924345779,-0.6143824613570354
Aaron Gordon,DEN,MIA,AST,2.5,0.8282033079988913,1.7575757575757576,1.970873786407767,38.0,4.872981995344162,2.505553091378746,0.5689655172413793,0.5073891625615764,0.528604118993135,0.471395881006865,0.1717966920011087,0.5689655172413793,0.5073891625615764,0.528604118993135,0.471395881006865,-0.29959918900575633,-0.661410403143446
Jusuf Nurkic,UTA,@DET,PTS,10.5,0.823191654203622,1.8,1.9433962264150944,21.0,15.08866935968399,4.9468354398772805,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.17680834579637805,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,-0.3040384283971703,-0.6563913279806237
Andrew Wiggins,MIA,@DEN,PTS,16.5,0.7948955111952454,1.9433962264150944,1.8,30.6,21.81059557199478,6.448607598510918,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.20510448880475463,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,-0.314048737001697,-0.6308119201514417
Rui Hachimura,LAL,SAS,PTS,11.5,0.8498235743847855,1.78125,2.0,32.6,18.25645670890808,6.523710232891896,0.5614035087719298,0.5,0.5289256198347108,0.4710743801652893,0.1501764256152145,0.5614035087719298,0.5,0.5289256198347108,0.4710743801652893,-0.3208979545500748,-0.699647148769571
Rudy Gobert,MIN,@NYK,REB,9.5,0.8510772905617949,1.7575757575757576,1.970873786407767,35.0,13.124002814292908,3.481053623476748,0.5689655172413793,0.5073891625615764,0.528604118993135,0.471395881006865,0.14892270943820507,0.5689655172413793,0.5073891625615764,0.528604118993135,0.471395881006865,-0.32247317156865996,-0.7064921357674211
Darius Garland,CLE,PHI,PTS,14.5,0.8317670781121063,1.847457627118644,1.8928571428571428,31.8,20.78582124710083,6.539748573424087,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,0.16823292188789374,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,-0.32569813491741456,-0.6815591121407726
Jonas Valanciunas,DEN,MIA,PTS,7.5,0.806724353202495,1.9523809523809523,1.7751937984496124,11.2,11.711739349365232,4.864066450009006,0.5121951219512195,0.5633187772925764,0.476232917409388,0.523767082590612,0.19327564679750497,0.5121951219512195,0.5633187772925764,0.47623291740938806,0.523767082590612,-0.330491435793107,-0.6568982704137315
Derrick White,BOS,WAS,AST,4.5,0.8956715892893582,1.6711409395973154,2.15,33.8,7.47525767982006,2.3664477897553824,0.5983935742971888,0.4651162790697674,0.5626591727408448,0.4373408272591551,0.1043284107106418,0.5983935742971888,0.46511627906976744,0.5626591727408448,0.43734082725915513,-0.3330124165485133,-0.7756939169721201
Kel'el Ware,MIA,@DEN,PTS,8.5,0.793884411159017,2.04,1.7246376811594204,28.0,13.077369570732117,5.582337981079635,0.4901960784313725,0.5798319327731093,0.4581151832460733,0.5418848167539267,0.20611558884098302,0.49019607843137253,0.5798319327731092,0.4581151832460733,0.5418848167539266,-0.3357692279129436,-0.6445252888104785
Caris LeVert,DET,UTA,PTS,10.5,0.8216934805617166,1.925925925925926,1.819672131147541,24.4,15.354105520248412,5.265681253621311,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,0.17830651943828335,0.5192307692307692,0.5495495495495495,0.48581617766250607,0.5141838223374939,-0.3358773028992106,-0.6755405957762385
Josh Hart,NYK,MIN,REB,6.5,0.8147166601689058,1.9615384615384617,1.78125,37.4,9.6240249812603,3.4889231097496767,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,0.18528333983109424,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,-0.3388014385889443,-0.6699640509258634
Shaedon Sharpe,POR,OKC,AST,2.5,0.7653278138666741,2.3,1.5681818181818183,36.2,4.223500302433968,2.3820182719894776,0.4347826086956521,0.6376811594202898,0.4054054054054054,0.5945945945945946,0.23467218613332586,0.4347826086956522,0.6376811594202898,0.4054054054054055,0.5945945945945946,-0.3599224084612688,-0.631991344472739
Bam Adebayo,MIA,@DEN,PTS,20.5,0.8328326184666024,2.02,1.7352941176470589,34.8,27.54451432228088,7.296843167960321,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.1671673815333976,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.3707398866370285,-0.7099154261626336
Josh Hart,NYK,MIN,AST,3.5,0.8168635627073335,2.16,1.6493506493506491,37.4,5.752809226512909,2.4934886282202946,0.4629629629629629,0.6062992125984252,0.4329742261011864,0.5670257738988136,0.1831364372926665,0.4629629629629629,0.6062992125984252,0.43297422610118635,0.5670257738988136,-0.3838893366061471,-0.6979437982315762
CJ McCollum,WAS,@BOS,AST,3.5,0.7852516972037795,2.35,1.5681818181818183,29.2,5.094361048936844,2.018042232427121,0.425531914893617,0.6376811594202898,0.4002320185614849,0.5997679814385151,0.21474830279622048,0.425531914893617,0.6376811594202898,0.40023201856148494,0.5997679814385151,-0.3850196786422946,-0.6632356160695633
Kentavious Caldwell-Pope,MEM,HOU,AST,2.5,0.9079440201027136,1.9345794392523368,1.8,27.4,5.05990699827671,1.9273501765077288,0.5169082125603864,0.5555555555555556,0.481981981981982,0.5180180180180181,0.09205597989728642,0.5169082125603864,0.5555555555555556,0.481981981981982,0.5180180180180181,-0.42596203812073163,-0.8342992361848844
CJ McCollum,WAS,@BOS,PTS,14.5,0.9378400510230628,1.847457627118644,1.925925925925926,29.2,24.4715179681778,6.488108241644367,0.5412844036697247,0.5192307692307693,0.510397604391948,0.4896023956080519,0.06215994897693722,0.5412844036697247,0.5192307692307692,0.510397604391948,0.48960239560805185,-0.42744244663111464,-0.8802845427110839
Andrew Wiggins,MIA,@DEN,AST,2.5,0.8768199904660716,2.15,1.6711409395973154,30.6,4.914358377456665,2.082715227655347,0.4651162790697674,0.5983935742971888,0.4373408272591551,0.5626591727408448,0.12318000953392838,0.46511627906976744,0.5983935742971888,0.43734082725915513,0.5626591727408448,-0.4394791632069164,-0.7941488431278647
Bam Adebayo,MIA,@DEN,AST,3.5,0.8834244970588649,2.14,1.6711409395973154,34.8,6.3224523782730095,2.3672707346409565,0.4672897196261682,0.5983935742971888,0.4384883598069947,0.5615116401930054,0.11657550294113506,0.4672897196261682,0.5983935742971888,0.4384883598069947,0.5615116401930054,-0.4449361372518703,-0.805185904480922
Nikola Jokic,DEN,MIA,PTS,26.5,0.9417702763356992,1.9803921568627447,1.7692307692307692,38.0,39.58212685585022,8.333576292732053,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.05822972366430079,0.5049504950495051,0.5652173913043479,0.4718423169750603,0.5281576830249396,-0.4699279593606388,-0.8969781812093139
Kel'el Ware,MIA,@DEN,REB,5.5,0.9053940685372736,2.18,1.6329113924050631,28.0,9.233449816703796,2.843635806130731,0.4587155963302752,0.6124031007751938,0.4282584157758449,0.571741584224155,0.09460593146272644,0.4587155963302752,0.6124031007751939,0.42825841577584484,0.5717415842241551,-0.47713565276142866,-0.8455168967254214
Kentavious Caldwell-Pope,MEM,HOU,PTS,8.5,0.9897014022083336,1.900900900900901,1.869565217391304,27.4,22.85234122276306,6.198945201725719,0.5260663507109005,0.5348837209302325,0.4958445875753168,0.5041554124246831,0.01029859779166642,0.5260663507109005,0.5348837209302326,0.4958445875753168,0.5041554124246832,-0.4938568146330168,-0.9807460997807975
Kentavious Caldwell-Pope,MEM,HOU,REB,2.5,0.9118514235376236,2.25,1.5780346820809248,27.4,6.014941161870956,2.5993387226626425,0.4444444444444444,0.6336996336996337,0.4122310305775764,0.5877689694224235,0.0881485764623764,0.4444444444444444,0.6336996336996338,0.4122310305775764,0.5877689694224235,-0.4996203929600471,-0.8608984891663077
Nikola Jovic,MIA,@DEN,PTS,9.5,0.981643781966781,2.02,1.7352941176470589,29.6,22.88754496574402,6.40875082810069,0.495049504950495,0.576271186440678,0.4620927318295739,0.5379072681704261,0.018356218033218963,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,-0.5195510501372071,-0.9681465628247082
